"siteID","date","hgDepositionUGM2","filename"
"LCH",2003-05-21,0.1238,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-05-22,0.1329,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-05-31,0.127,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-06-05,0.0748,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-06-09,0.0975,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-06-11,0.1372,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-06-13,0.2258,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-06-14,0.0797,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-06-19,0.0867,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-06-25,0.1615,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-06-29,0.2469,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-06-30,0.0343,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-07-07,0.064,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-07-11,0.2227,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-07-12,0.1228,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-07-16,0.1812,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-07-21,0.2309,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-07-23,0.2983,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-07-24,0.0852,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-07-27,0.2248,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-08-04,0.6657,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-08-06,0.054,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-08-09,0.2401,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-08-10,0.0948,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-08-12,0.0851,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-08-25,0.0082,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-08-29,0.2183,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-09-03,0.0307,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-09-16,0.0346,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-09-19,0.0513,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-09-23,0.2968,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-09-27,0.2681,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-09-29,0.0449,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-10-02,0.0453,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-10-04,0.0682,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-10-15,0.1964,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-10-16,0.0532,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-10-20,1.789,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-10-21,0.013,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-10-23,0.014,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-10-26,0.149,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-10-27,0.1126,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-10-29,0.0446,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-10-29,0.0352,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-11-02,0.0365,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-11-03,0.1481,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-11-05,0.0551,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-11-11,0.0282,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-11-13,0.141,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-11-19,0.1575,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-11-20,0.0359,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-11-24,0.0996,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-11-28,0.072,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-11-30,0.0223,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-12-02,0.0159,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-12-04,0.0091,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-12-06,0.0189,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-12-11,0.0804,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-12-14,0.0607,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-12-17,0.0652,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-12-24,0.0745,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-12-25,0.0765,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-12-30,0.0657,"PMRC Wet Deposition Hg 1999-2003"
"VT99",2004-07-30,0.1973,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-08-06,0.60409,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-08-13,0.44958,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-08-20,0.18503,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-08-27,0.63816,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-09-10,0.38977,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-09-17,0.10682,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-09-24,0.14545,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-10-01,0.05788,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-10-08,0.0237,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-10-29,0.06342,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-11-05,0.15318,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-11-12,0.0171,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-11-19,0.04798,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-11-26,0.13696,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-12-03,0.12584,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-12-10,0.11878,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-12-24,0.04737,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2004-12-31,0.08397,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-01-07,0.03463,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-01-12,0.00744,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-01-15,0.0565,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-01-21,0.03668,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-01-28,0.00583,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-02-11,0.10603,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-02-18,0.14219,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-02-25,0.03418,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-03-04,0.14164,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-03-11,0.04228,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-03-18,0.01358,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-03-25,0.03726,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-04-01,0.34612,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-04-08,0.22969,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-04-22,0.28529,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-04-29,0.12733,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-05-06,0.01586,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-05-13,0.10103,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-05-20,0.03048,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-05-27,0.14892,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-06-03,0.02018,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-06-10,0.23774,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-06-17,0.25082,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-06-24,0.11224,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-07-01,0.06835,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-07-06,0.4892,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-07-08,0.18913,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-07-18,0.03515,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-07-21,0.08611,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-07-25,0.16749,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-07-30,0.01991,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-08-13,0.08255,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-08-18,0.05888,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-08-21,0.00991,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-08-23,0.0257,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-08-27,0.0381,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-08-30,0.50653,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-08-31,0.05258,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-09-05,0.0999,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-09-14,0.4652,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-09-20,0.01001,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-09-22,0.05461,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-09-25,0.24016,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-10-07,0.13373,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-10-11,0.08421,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-10-16,0.12446,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-10-22,0.05684,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-10-25,0.11898,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-11-04,0.03529,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-11-09,0.03563,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-11-13,0.04887,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-11-16,0.05079,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-11-19,0.00142,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-11-24,0.10887,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-12-02,0.0261,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-12-05,0.00292,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-12-09,0.01097,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-12-16,0.06572,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-12-22,0.09731,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-12-27,0.00861,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2005-12-31,0.09479,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-01-05,0.0374,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-01-08,0.03898,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-01-14,0.06344,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-01-25,0.02697,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-01-29,0.01823,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-02-01,0.00863,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-02-03,0.05297,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-02-05,0.04828,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-02-07,0.01171,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-02-12,0.01145,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-02-16,0.03398,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-02-20,0.01831,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-02-23,0.0207,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-02-28,0.00942,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-03-04,0.02835,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-03-07,0.06412,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-03-11,0.05331,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-03-13,0.08545,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-03-15,0.01285,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-03-20,0.02004,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-04-01,0.08918,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-04-04,0.11975,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-04-07,0.0469,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-04-13,0.08508,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-04-20,0.07227,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-04-25,0.03241,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-04-29,0.10675,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-05-05,0.08912,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-05-11,0.10956,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-05-15,0.14551,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-05-18,0.15469,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-05-19,0.19914,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-05-21,0.08947,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-05-23,0.04614,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-05-26,0.06498,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-05-30,0.15519,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-06-03,0.14961,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-06-06,0.05244,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-06-09,0.08504,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-06-11,0.09646,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-06-16,0.12488,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-06-20,0.21151,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-06-24,0.20117,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-06-28,0.34938,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-07-01,0.31366,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-07-04,0.44574,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-07-08,0.00779,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-07-12,0.1072,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-07-16,0.22208,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-07-21,0.2575,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-07-27,0.1498,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-07-31,0.11905,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-08-01,0.13193,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-08-03,0.07169,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-08-06,0.07632,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-08-09,0.03269,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-08-13,0.10958,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-08-18,0.40071,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-08-24,0.05021,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-08-31,0.02775,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-09-05,0.02451,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-09-08,0.0157,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-09-12,0.05644,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-09-16,0.00442,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-09-19,0.04595,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-09-21,0.02406,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-09-23,0.04227,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-09-27,0.1333,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-10-01,0.03982,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-10-04,0.03841,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-10-08,0.16317,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-10-12,0.04413,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-10-16,0.05717,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-10-20,0.13909,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-10-22,0.04689,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-10-25,0.04359,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-10-28,0.20762,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-10-30,0.04168,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-11-02,0.01662,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-11-06,0.03188,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-11-11,0.09711,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-11-14,0.02711,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-11-16,0.02227,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-11-28,0.02898,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-11-30,0.10038,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-12-03,0.02478,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-12-06,0.02368,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-12-10,0.01019,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-12-13,0.00874,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-12-15,0.05042,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-12-20,0.06629,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-12-26,0.03062,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2006-12-29,0.03387,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-01-01,0.07556,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-01-05,0.12842,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-01-08,0.03011,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-01-11,0.03445,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-01-14,0.04391,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-01-18,0.0666,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-01-23,0.01247,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-02-02,0.03472,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-02-06,0.02597,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-02-12,0.24207,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-02-19,0.03438,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-03-04,0.32077,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-03-10,0.0667,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-03-15,0.20394,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-03-17,0.0517,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-03-22,0.01395,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-03-27,0.04797,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-04-02,0.21351,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-04-07,0.02336,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-04-11,0.07396,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-04-16,0.08697,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-04-21,0.04399,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-04-28,0.25614,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-05-11,0.03634,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-05-15,0.45279,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-05-17,0.0304,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-05-20,0.04325,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-05-25,0.14631,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-05-30,0.32586,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-06-02,0.03409,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-06-04,0.03034,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-06-08,0.17698,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-06-18,0.48773,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-06-21,0.12324,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-06-28,0.90268,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-07-02,0.14507,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-07-04,0.31187,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-07-07,0.29665,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-07-09,0.24727,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-07-11,0.14365,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-07-15,1.30414,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-07-19,0.22238,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-07-24,0.07219,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-08-05,0.15257,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-08-08,0.07055,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-08-12,0.13344,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-08-16,0.21751,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-08-19,0.0946,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-08-24,0.17262,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-08-31,0.01377,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-09-05,0.14364,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-09-08,0.15223,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-09-11,0.07599,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-09-15,0.19253,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-09-28,0.21582,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-10-05,0.4194,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-10-10,0.01932,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-10-12,0.05213,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-10-14,0.01897,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-10-19,0.12012,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-10-23,0.17632,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-10-26,0.07673,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-10-30,0.02002,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-11-05,0.04767,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-11-11,0.01033,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-11-15,0.1782,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-11-19,0.059,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-11-23,0.11313,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-11-26,0.05207,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-11-28,0.01329,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-12-01,0.07229,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-12-06,0.01807,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-12-14,0.02392,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-12-27,0.03287,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2007-12-31,0.02798,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-01-04,0.00961,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-01-07,0.01056,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-01-10,0.05367,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-01-14,0.01098,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-01-19,0.02093,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-01-25,0.06534,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-01-30,0.06449,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-02-01,0.06311,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-02-05,0.06439,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-02-10,0.03393,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-02-14,0.05144,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-02-19,0.04476,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-02-24,0.06896,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-03-01,0.06205,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-03-05,0.10001,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-03-07,0.15066,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-03-12,0.04771,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2008-03-18,0.09544,"PMRC Wet Deposition MDN Hg 2004-2016"
